経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建蔽率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,Ｈ３０価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９,属性移動Ｈ３０
502614.592,128653.072,13120,005,007,2018,13120,005,007,練馬,東京都　練馬区南田中３－２８－１４,13120,480,01000000000000100,駐車場,S3,111,_,010,020,03,0,都道府県道,西,0250,_,側道,南,店舗、マンション等が混在する路線商業地域,練馬高野台,530,準住居,防火,市街化,_,_,60,300,false,000000000000000000001111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423000,421000,421000,434000,510000,538000,484000,473000,465000,463000,463000,471000,475000,490000,510000,533000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000010,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502619.783,128509.134,13115,000,009,2018,13115,000,009,杉並,東京都　杉並区南荻窪１－２３－２,13115,195,10000000000000000,_,RC2F1B,111,_,010,025,02,1,市区町村道,南東,0054,_,_,_,中規模の一般住宅が多い住宅地域,荻窪,1000,1低専,準防,市街化,_,_,50,100,false,000000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,608000,570000,556000,542000,526000,508000,498000,492000,489000,486000,486000,506000,562000,565000,497000,486000,484000,484000,486000,493000,508000,527000,547000,569000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000001000011,10000000000011,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502620.226,128402.994,13112,000,016,2018,13112,000,016,世田谷,東京都　世田谷区八幡山３－２９－８,13112,158,10000000000000000,_,W2,111,_,010,015,02,0,道路,西,0040,_,_,_,一般住宅のほか共同住宅も見られる住宅地域,八幡山,300,1低専,準防,市街化,_,_,50,100,false,111111111111111111111111111111111111,337000,347000,372000,446000,995000,988000,945000,973000,960000,740000,592000,530000,506000,485000,483000,480000,470000,465000,462000,457000,452000,451000,453000,485000,535000,531000,461000,447000,442000,439000,440000,446000,453000,465000,477000,496000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000100000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000011,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502620.923,128250.956,13112,000,020,2018,13112,000,020,世田谷,東京都　世田谷区岡本３－７－２,13112,245,10000000000000000,_,RC2,111,_,012,010,02,0,市区町村道,南,0060,_,_,_,中規模一般住宅の中に空地等が見られる住宅地域,用賀,1800,1低専,準防,市街化,_,_,50,100,false,000000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,560000,534000,518000,512000,504000,490000,480000,475000,470000,463000,456000,454000,469000,538000,536000,470000,457000,448000,445000,446000,454000,461000,471000,480000,488000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000001100000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000011,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502623.302,128710.750,13120,000,024,2018,13120,000,024,練馬,東京都　練馬区谷原３－６－１３,13120,152,10000000000000000,_,LS2,111,_,010,012,02,0,市区町村道,東,0050,_,_,_,一般住宅を中心にアパート等も見られる住宅地域,石神井公園,1700,1低専,準防,市街化,_,_,50,100,false,000000000000000000000000000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311000,316000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000
502624.412,128542.115,13115,005,012,2018,13115,005,012,杉並,東京都　杉並区上荻１－１８－１３,13115,411,11000000000000100,共同住宅,SRC10F1B,111,_,010,015,10,1,都道府県道,北東,0250,_,_,_,中高層店舗兼共同住宅、事務所等がある商業地域,荻窪,320,商業,防火,市街化,_,_,80,500,false,000000001111111111111111111111111111,0,0,0,0,0,0,0,0,4500000,3960000,2890000,2300000,1700000,1390000,1200000,1040000,927000,860000,817000,785000,763000,763000,769000,825000,925000,925000,814000,789000,782000,781000,783000,800000,832000,878000,962000,1060000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000011,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502625.444,128752.840,13120,000,022,2018,13120,000,022,練馬,東京都　練馬区土支田１－１８－８,13120,119,10000000000000000,_,W2,111,_,010,010,02,0,市区町村道,南,0050,_,_,_,一般住宅、アパート等が混在する住宅地域,光が丘,1500,1低専,準防,市街化,_,_,50,100,false,111111111111111111111111111111111111,228000,232000,235000,252000,520000,520000,495000,495000,463000,370000,333000,333000,333000,333000,333000,333000,319000,297000,284000,275000,268000,265000,265000,272000,298000,306000,275000,270000,268000,267000,267000,272000,272000,274000,276000,282000,10000010000000,10000000000000,10000100000000,10000000000000,10000000000000,10000000000000,10000000000011,10000100000000,10000010000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
502628.137,128379.398,13112,000,039,2018,13112,000,039,世田谷,東京都　世田谷区八幡山２－１４－１０,13112,125,10000000000000000,_,W2,111,_,020,010,02,0,市区町村道,西,0040,_,_,_,中小規模の一般住宅が多い住宅地域,八幡山,1200,1低専,準防,市街化,_,_,50,100,false,000000000000000000000111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408000,408000,430000,473000,473000,410000,399000,394000,391000,392000,396000,401000,411000,422000,442000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000011,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502630.855,128415.428,13112,005,013,2018,13112,005,013,世田谷,東京都　世田谷区上北沢４－２９－２５,13112,351,10100000000000100,共同住宅,S6,111,不整形,010,012,06,0,国道,北,0270,_,_,_,店舗、事務所、共同住宅が混在する路線商業地域,八幡山,470,近商,防火,市街化,_,_,80,300,false,000000000000000000001111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541000,535000,537000,566000,665000,679000,589000,568000,557000,553000,554000,561000,570000,588000,605000,624000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502633.906,128510.590,13115,000,010,2018,13115,000,010,杉並,東京都　杉並区荻窪２－７－４,13115,141,10000000000000000,_,W2,111,_,012,010,02,0,市区町村道,西,0063,_,_,_,中規模の一般住宅が多い住宅地域,荻窪,890,1低専,準防,市街化,_,_,50,100,false,000011111111111111111111111111111111,0,0,0,0,1450000,1290000,1210000,1230000,1190000,930000,740000,670000,643000,607000,596000,578000,563000,548000,534000,527000,520000,517000,519000,540000,598000,601000,528000,516000,513000,512000,514000,522000,535000,550000,567000,590000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
502635.147,128357.752,13112,000,014,2018,13112,000,014,世田谷,東京都　世田谷区船橋４－５－９,13112,256,10000000000000000,_,LS2,111,_,010,015,02,0,市区町村道,西,0036,_,_,_,一般住宅、アパート等が見られる住宅地域,千歳船橋,1000,1低専,準防,市街化,_,_,50,100,false,111111111111111111111111111111111111,370000,380000,398000,490000,1080000,1040000,936000,936000,934000,750000,580000,525000,500000,485000,483000,480000,472000,467000,462000,455000,448000,446000,446000,469000,532000,540000,469000,454000,449000,446000,448000,454000,460000,470000,484000,499000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502638.053,128233.669,13112,000,026,2018,13112,000,026,世田谷,東京都　世田谷区岡本２－３－１９,13112,171,10000000000000000,_,LS2,111,_,010,010,02,0,市区町村道,北,0053,_,_,_,一般住宅のほかに共同住宅等も見られる住宅地域,二子玉川,1300,1低専,準防,市街化,_,_,50,100,false,111111111111111111111111111111111111,323000,328000,338000,436000,950000,930000,860000,903000,885000,737000,580000,520000,510000,495000,493000,490000,475000,465000,461000,456000,445000,437000,438000,453000,510000,500000,440000,425000,417000,415000,416000,423000,430000,440000,453000,481000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000100000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001100000,10000000000000,10000000000000,20001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000011,10000000000000,10000000000000,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502642.937,128600.773,13115,000,025,2018,13115,000,025,杉並,東京都　杉並区下井草３－３５－１８,13115,90,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,東,0054,_,_,_,中小規模一般住宅に共同住宅が見られる住宅地域,下井草,270,1低専,準防,市街化,_,_,50,100,true,000000000000000000000000000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454000,465000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000
502644.965,128631.886,13120,000,023,2018,13120,000,023,練馬,東京都　練馬区富士見台１－１０－１０,13120,181,10000000000000000,_,LS2,111,_,010,020,02,0,市区町村道,西,0055,_,_,_,一般住宅のほかアパ－トも混在する住宅地域,富士見台,900,1低専,準防,市街化,_,_,50,100,false,000000000000000000000000000000111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,352000,356000,361000,368000,376000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502647.245,128386.209,13112,000,015,2018,13112,000,015,世田谷,東京都　世田谷区上北沢１－２２－３５,13112,200,10000000000000000,_,W2,111,_,010,012,02,0,市区町村道,東,0039,_,_,_,一般住宅のほかアパート等も見られる住宅地域,上北沢,800,1中専,準防,市街化,_,_,60,200,false,001111111111111111111111111111111111,0,0,400000,492000,1060000,986000,902000,911000,900000,725000,580000,520000,491000,473000,471000,469000,460000,453000,448000,441000,436000,434000,434000,464000,520000,522000,450000,435000,429000,426000,428000,435000,442000,453000,468000,484000,00000000000000,40000000000000,11000000000000,10000000000000,10000000000000,10000100000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
502649.237,128531.203,13115,000,011,2018,13115,000,011,杉並,東京都　杉並区荻窪４－２７－１１,13115,217,10000000000000000,_,W2,111,_,010,020,02,0,市区町村道,北東,0054,_,_,_,一般住宅、共同住宅等が建ち並ぶ住宅地域,荻窪,430,1中専,準防,市街化,_,_,60,200,false,000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544000,566000,589000,613000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000010000000
